series,team_display,department_display,driver,driver_value,current_value,unit,expected_productivity,ci80_lower,ci80_upper,ci95_lower,ci95_upper
11__1,Team 11,Sewing,Incentive,14.666666666666664,50.0,BDT,0.6875417402588039,0.6537801254601906,0.7191467220358024,0.6329765339676378,0.7341176407153738
11__1,Team 11,Sewing,Incentive,17.599999999999994,50.0,BDT,0.690570835901836,0.6569301749201728,0.7219264357572768,0.6373653018141466,0.7363650046826341
11__1,Team 11,Sewing,Incentive,20.533333333333328,50.0,BDT,0.6931402704955386,0.6600765611073933,0.7234874445994497,0.6400012767190133,0.738976881216784
11__1,Team 11,Sewing,Incentive,23.46666666666666,50.0,BDT,0.6968902822649982,0.6647291224637077,0.7257774439023926,0.6466486938294578,0.7402379757786272
11__1,Team 11,Sewing,Incentive,26.399999999999995,50.0,BDT,0.7070815782652891,0.6792227013660607,0.7328562015052421,0.663067024479782,0.7460301703371781
11__1,Team 11,Sewing,Incentive,29.33333333333333,50.0,BDT,0.7158912067733177,0.6912229597886573,0.7400948803263634,0.6737368276712076,0.7511538371155732
11__1,Team 11,Sewing,Incentive,32.26666666666666,50.0,BDT,0.7243221677334685,0.701141531071486,0.7476819388651148,0.6862705626280261,0.7580416261843486
11__1,Team 11,Sewing,Incentive,35.19999999999999,50.0,BDT,0.7328996928514296,0.7110555495748404,0.7549351878725935,0.6963326478222716,0.7654534344435662
11__1,Team 11,Sewing,Incentive,38.133333333333326,50.0,BDT,0.741880127849417,0.7210282961007806,0.7629785763874857,0.70692942541947,0.7725621046050271
11__1,Team 11,Sewing,Incentive,41.066666666666656,50.0,BDT,0.7513630022488734,0.7313221657675769,0.7717263783772267,0.7180509815122982,0.7811775059959196
11__1,Team 11,Sewing,Incentive,43.99999999999999,50.0,BDT,0.7613545052102854,0.7420948012900395,0.7809007182712993,0.7299126328633576,0.7897232439448114
11__1,Team 11,Sewing,Incentive,46.93333333333332,50.0,BDT,0.7718051823148314,0.7533655039751754,0.7906565828326547,0.7420822005454483,0.7990726032071711
11__1,Team 11,Sewing,Incentive,49.86666666666665,50.0,BDT,0.7826332808020898,0.7645208484018091,0.8005743731486821,0.7542845393723521,0.8087779257533616
11__1,Team 11,Sewing,Incentive,50.0,50.0,BDT,0.7831328707151564,0.7650352357722119,0.8010314998656155,0.7548561776950128,0.8092413654267595
11__1,Team 11,Sewing,Incentive,52.79999999999999,50.0,BDT,0.793739755640744,0.776500722641909,0.8109608144631726,0.7665047701946289,0.8190349201050371
11__1,Team 11,Sewing,Incentive,55.73333333333332,50.0,BDT,0.8050182295285011,0.7890029993213816,0.821690499306826,0.7786628695523515,0.8293702725689969
11__1,Team 11,Sewing,Incentive,58.66666666666666,50.0,BDT,0.8163617689006273,0.8009475829645583,0.8322289661241727,0.791385773357909,0.8394989415741748
11__1,Team 11,Sewing,Incentive,61.59999999999999,50.0,BDT,0.8276675560771477,0.8129742242376455,0.842959008705655,0.8037751708081652,0.8498046192213861
11__1,Team 11,Sewing,Incentive,64.53333333333332,50.0,BDT,0.8388164147556029,0.8246839911558612,0.8535114518230429,0.8157479640870903,0.8595716431698194
11__1,Team 11,Sewing,Incentive,67.46666666666665,50.0,BDT,0.849631821205464,0.8357567188030683,0.8634105062510369,0.8270645736051491,0.8695640844522882
11__1,Team 11,Sewing,Incentive,69.5,50.0,BDT,0.8568586507036161,0.8434192948893258,0.870076704445307,0.8348788046844577,0.876248239244765
11__1,Team 11,Sewing,Incentive,70.39999999999998,50.0,BDT,0.8599764521524466,0.8467114654701746,0.872863699577718,0.8379553505951243,0.8790504717823249
11__1,Team 11,Sewing,Incentive,73.33333333333331,50.0,BDT,0.8697636431889735,0.8569535858086449,0.8820475507052407,0.8484546154727338,0.8878285506844195
11__1,Team 11,Sewing,Incentive,76.26666666666665,50.0,BDT,0.8789452635258641,0.8664077756787102,0.8906605311495424,0.8586837504151661,0.8968177100376034
11__1,Team 11,Sewing,Incentive,79.19999999999999,50.0,BDT,0.8875018499194982,0.8753408759468198,0.8987576584550866,0.8679583203549006,0.9049028276452237
11__1,Team 11,Sewing,Incentive,82.13333333333331,50.0,BDT,0.8954347122306978,0.8835032240597104,0.9062548743262303,0.8764073248987609,0.9118258127595004
11__1,Team 11,Sewing,Incentive,85.06666666666665,50.0,BDT,0.9027597232981208,0.8910434107816909,0.9133990563541331,0.8839947665356285,0.918532303520709
11__1,Team 11,Sewing,Incentive,87.99999999999999,50.0,BDT,0.9095025181199005,0.8982387046727524,0.9199561173108943,0.8911388250609367,0.9248610707623961
11__1,Team 11,Sewing,WIP,0.0,559.9999999999998,pieces,0.5730784560521714,0.48313040301179844,0.6603190337406039,0.43482279755034486,0.6983963974718244
11__1,Team 11,Sewing,WIP,50.09333333333334,559.9999999999998,pieces,0.7127505106834107,0.6757032755969318,0.7469317206220872,0.6560811572194234,0.7620921020480097
11__1,Team 11,Sewing,WIP,100.18666666666668,559.9999999999998,pieces,0.7342071975467294,0.7049749139324,0.7615740417858448,0.6890241186246934,0.7741385463566699
11__1,Team 11,Sewing,WIP,150.28000000000003,559.9999999999998,pieces,0.7463332861692948,0.7204160401325673,0.7705164140312286,0.7065689283440465,0.7816448932002501
11__1,Team 11,Sewing,WIP,200.37333333333336,559.9999999999998,pieces,0.7547231690703652,0.7316396503581644,0.7769877624291344,0.7184494872514658,0.7868856620273393
11__1,Team 11,Sewing,WIP,250.4666666666667,559.9999999999998,pieces,0.7611025936725926,0.7396135484731357,0.7822436101589068,0.7268296878349644,0.7913432125233697
11__1,Team 11,Sewing,WIP,300.56000000000006,559.9999999999998,pieces,0.7662294757086094,0.7457570293471469,0.7865871779428724,0.7341700879211168,0.7950598081459376
11__1,Team 11,Sewing,WIP,350.65333333333336,559.9999999999998,pieces,0.7705031693014666,0.7507317263303753,0.7903485372287148,0.7395456302622047,0.7984389544583083
11__1,Team 11,Sewing,WIP,400.7466666666667,559.9999999999998,pieces,0.7741594814648028,0.7548337271777102,0.7933022069339255,0.7441229880037338,0.8009270135356997
11__1,Team 11,Sewing,WIP,450.8400000000001,559.9999999999998,pieces,0.7773490439836697,0.7588504433986252,0.7960575311481556,0.7475640745862356,0.8037700930645313
11__1,Team 11,Sewing,WIP,500.9333333333334,559.9999999999998,pieces,0.7801738080214768,0.7620267497967862,0.7983244501423561,0.7508967296766106,0.8069975232940647
11__1,Team 11,Sewing,WIP,551.0266666666668,559.9999999999998,pieces,0.7827059099839859,0.7645454254050142,0.8006487965384423,0.7542856096310186,0.8086776648027102
11__1,Team 11,Sewing,WIP,559.9999999999998,559.9999999999998,pieces,0.7831328707151564,0.7650352357722119,0.8010314998656155,0.7548561776950128,0.8092413654267595
11__1,Team 11,Sewing,WIP,601.1200000000001,559.9999999999998,pieces,0.7849982203880891,0.7671757280594128,0.8028758269231091,0.7567150160936257,0.8116397076173248
11__1,Team 11,Sewing,WIP,651.2133333333335,559.9999999999998,pieces,0.7870906152846023,0.769356216990455,0.8047526664730928,0.7589709956043446,0.8137374453191096
11__1,Team 11,Sewing,WIP,701.3066666666667,559.9999999999998,pieces,0.7890138932841047,0.7712676798825947,0.8067123350454612,0.7615173628992806,0.815793222768177
11__1,Team 11,Sewing,WIP,751.4000000000001,559.9999999999998,pieces,0.7907923234975951,0.7732680539258542,0.8082501574707104,0.7632163676975542,0.8175343520888343
11__1,Team 11,Sewing,WIP,801.4933333333335,559.9999999999998,pieces,0.7924453603389022,0.7749585539765929,0.8098491605805608,0.7647445268160623,0.8193751879874387
11__1,Team 11,Sewing,WIP,851.5866666666668,559.9999999999998,pieces,0.7939888315563411,0.7765694346488753,0.8111562314250772,0.7666754466355822,0.820587807083828
11__1,Team 11,Sewing,WIP,901.6800000000002,559.9999999999998,pieces,0.7954357821341794,0.7781126726717676,0.8125488581563517,0.7684283878155739,0.8221514835848195
11__1,Team 11,Sewing,WIP,951.7733333333334,559.9999999999998,pieces,0.7967970869344074,0.7794917905345783,0.8137236006162935,0.7696319208643293,0.8236024805442891
11__1,Team 11,Sewing,WIP,1001.8666666666668,559.9999999999998,pieces,0.7980819040433776,0.7807217740047073,0.8149674349897557,0.7711950832281508,0.8248189807143325
11__1,Team 11,Sewing,WIP,1051.9600000000003,559.9999999999998,pieces,0.7992980159787025,0.7818401133468551,0.8163839832805381,0.772305093120866,0.8260009885631467
11__1,Team 11,Sewing,WIP,1102.0533333333335,559.9999999999998,pieces,0.800452090411049,0.7830351048047339,0.8175684806084733,0.7733481208684952,0.8270960477509555
11__1,Team 11,Sewing,WIP,1152.1466666666668,559.9999999999998,pieces,0.8015498821120228,0.7841056357136924,0.8187545192480673,0.7743463262825826,0.8282472776454518
11__1,Team 11,Sewing,WIP,1202.2400000000002,559.9999999999998,pieces,0.802596391309351,0.7851200876783067,0.8198720693710561,0.7752931114209307,0.829337756463759
11__1,Team 11,Sewing,WIP,1252.3333333333335,559.9999999999998,pieces,0.8035959892506114,0.7860441350909331,0.8207101512672627,0.7761986236801452,0.8302316188021918
11__1,Team 11,Sewing,WIP,1302.426666666667,559.9999999999998,pieces,0.8045525187824912,0.7869000178780069,0.8216029005679897,0.777068185196884,0.8314021610566988
11__1,Team 11,Sewing,WIP,1352.5200000000002,559.9999999999998,pieces,0.805469375669987,0.7879339838075674,0.8226206898555473,0.7779047573153335,0.8325224874883353
11__1,Team 11,Sewing,WIP,1402.6133333333335,559.9999999999998,pieces,0.8063495749082179,0.788730103111164,0.8236453027077173,0.7785631631206152,0.8334726245354012
11__1,Team 11,Sewing,WIP,1452.706666666667,559.9999999999998,pieces,0.8071958052245759,0.7896114280843459,0.82463911762128,0.7794591685065136,0.8342201136546122
11__1,Team 11,Sewing,WIP,1502.8000000000002,559.9999999999998,pieces,0.8080104742024614,0.7904185355218291,0.8254898803932262,0.7801776415940769,0.8351610271817893
11__1,Team 11,Sewing,Workers,7.000000000000002,56.999999999999986,workers,0.6498142601753679,0.5467872962127028,0.7462980461800869,0.48247360773443176,0.7881321143332427
11__1,Team 11,Sewing,Workers,8.700000000000003,56.999999999999986,workers,0.6644902571432538,0.572960049924207,0.7504353174951168,0.5178359745673448,0.7878191498758537
11__1,Team 11,Sewing,Workers,10.400000000000002,56.999999999999986,workers,0.6765966322725071,0.595312522662161,0.752990539088092,0.5453784106445987,0.787266478558891
11__1,Team 11,Sewing,Workers,12.100000000000003,56.999999999999986,workers,0.6868511590431894,0.6129758656225616,0.7558785622524186,0.5685563966890702,0.7858415523837305
11__1,Team 11,Sewing,Workers,13.800000000000004,56.999999999999986,workers,0.6957110877162015,0.6291344790126586,0.7585251025832289,0.5891357763342978,0.7856023706575257
11__1,Team 11,Sewing,Workers,15.500000000000004,56.999999999999986,workers,0.7034852988756705,0.6431514417141664,0.7605070701358996,0.6066416500406612,0.7865327781643507
11__1,Team 11,Sewing,Workers,17.200000000000003,56.999999999999986,workers,0.7103919788910866,0.6560234288577005,0.7624659349187601,0.6242661698603574,0.7858215733318799
11__1,Team 11,Sewing,Workers,18.900000000000006,56.999999999999986,workers,0.7165907776666317,0.6672889036163568,0.7642880245571748,0.6385773743067688,0.7852739718952811
11__1,Team 11,Sewing,Workers,20.600000000000005,56.999999999999986,workers,0.7222018968644307,0.6769604286314783,0.7659956505075992,0.6505350419569103,0.7856915710021214
11__1,Team 11,Sewing,Workers,22.300000000000004,56.999999999999986,workers,0.7273180015853475,0.6857093906075048,0.7678845836530201,0.6618680696585859,0.7855908040127713
11__1,Team 11,Sewing,Workers,24.000000000000007,56.999999999999986,workers,0.7320119645708537,0.6943876323633955,0.7691172465132243,0.671535924095994,0.786107223857831
11__1,Team 11,Sewing,Workers,25.700000000000003,56.999999999999986,workers,0.7363420762605513,0.7021816416936635,0.7710451034990388,0.6818887567467895,0.7864463596390835
11__1,Team 11,Sewing,Workers,27.400000000000006,56.999999999999986,workers,0.7403556532282684,0.708786245851386,0.7723601099658783,0.6902196764154753,0.7867087312666662
11__1,Team 11,Sewing,Workers,29.10000000000001,56.999999999999986,workers,0.744091600530003,0.7150055928813963,0.7735664058445997,0.6982882898071139,0.7880386255129358
11__1,Team 11,Sewing,Workers,30.800000000000004,56.999999999999986,workers,0.7475822711541231,0.7204921881750327,0.774911691815716,0.7063444395678734,0.7889536045171507
11__1,Team 11,Sewing,Workers,32.50000000000001,56.999999999999986,workers,0.7508548413518615,0.7253346518716776,0.7760073683604545,0.7122046686462842,0.7901892049861233
11__1,Team 11,Sewing,Workers,34.20000000000001,56.999999999999986,workers,0.7539323451977349,0.7300219078028996,0.7774206865891415,0.7173232378695071,0.790153529987386
11__1,Team 11,Sewing,Workers,35.900000000000006,56.999999999999986,workers,0.7568344646090104,0.7340750989922215,0.7788256100588457,0.7220289690994791,0.7910239185367766
11__1,Team 11,Sewing,Workers,37.60000000000001,56.999999999999986,workers,0.7595781408274443,0.7382603120649912,0.7803810720136667,0.726510929476501,0.791415048853296
11__1,Team 11,Sewing,Workers,39.300000000000004,56.999999999999986,workers,0.7621780535153003,0.7424027170525945,0.7822112826347127,0.7306020279154539,0.7923847407161039
11__1,Team 11,Sewing,Workers,41.00000000000001,56.999999999999986,workers,0.7646470003018548,0.7460750230540123,0.7836779530369601,0.7341711206054302,0.7935466038805029
11__1,Team 11,Sewing,Workers,42.70000000000001,56.999999999999986,workers,0.766996200512557,0.7488778099202068,0.7854232507653014,0.7380452794090039,0.7948891444435434
11__1,Team 11,Sewing,Workers,44.400000000000006,56.999999999999986,workers,0.7692355404800919,0.7517523794760639,0.7871951845500651,0.7411394610816712,0.7964278139475958
11__1,Team 11,Sewing,Workers,46.10000000000001,56.999999999999986,workers,0.7713737733614469,0.7541719714074008,0.7888350809343098,0.7441767303200589,0.7979278467642772
11__1,Team 11,Sewing,Workers,47.80000000000001,56.999999999999986,workers,0.7734186831767222,0.7561734888407876,0.7908165722488357,0.745443935866869,0.7995101153796215
11__1,Team 11,Sewing,Workers,49.50000000000001,56.999999999999986,workers,0.7753772204546275,0.7583745700652077,0.7926854107277722,0.7484751348878791,0.8009197037054031
11__1,Team 11,Sewing,Workers,51.20000000000001,56.999999999999986,workers,0.7772556151556228,0.7606726592764144,0.7944871929299359,0.7491414900518942,0.8022323385657728
11__1,Team 11,Sewing,Workers,52.90000000000001,56.999999999999986,workers,0.7790594712687695,0.7624243089997204,0.7968083071342348,0.7502059175640243,0.8039422693882551
11__1,Team 11,Sewing,Workers,54.60000000000001,56.999999999999986,workers,0.7807938465203326,0.7636995953028451,0.798639363780983,0.7524119956703493,0.8060271888594507
11__1,Team 11,Sewing,Workers,56.30000000000001,56.999999999999986,workers,0.7824633199049043,0.7646511751568743,0.8002673289849166,0.7543528731840212,0.8083249273506392
11__1,Team 11,Sewing,Workers,56.999999999999986,56.999999999999986,workers,0.7831328707151564,0.7650352357722119,0.8010314998656155,0.7548561776950128,0.8092413654267595
11__1,Team 11,Sewing,Workers,58.000000000000014,56.999999999999986,workers,0.784072049192965,0.7658194198114456,0.8020750644745535,0.7552995487232904,0.8105811038880796
11__1,Team 11,Sewing,Overtime,960.0,3420.0000000000027,min,0.7896421641724175,0.7724567138638164,0.8073724260104762,0.761717766573635,0.8157872715726657
11__1,Team 11,Sewing,Overtime,1273.6,3420.0000000000027,min,0.7882091437641312,0.7709235733303273,0.8061154785914306,0.7600414746398252,0.8144834501297662
11__1,Team 11,Sewing,Overtime,1587.2,3420.0000000000027,min,0.7870871140165737,0.7697499981222217,0.8048792261030934,0.7586303428266169,0.8133587126812711
11__1,Team 11,Sewing,Overtime,1900.8000000000002,3420.0000000000027,min,0.7861641157086596,0.7688023073469579,0.8039754368355068,0.7579113726003495,0.8125172868267336
11__1,Team 11,Sewing,Overtime,2214.4,3420.0000000000027,min,0.7853796243840692,0.7679059528615845,0.8031268764280776,0.7565797230605154,0.8118100459218539
11__1,Team 11,Sewing,Overtime,2528.0,3420.0000000000027,min,0.7846971657772284,0.7670710868886302,0.802352280782997,0.756034160995921,0.810698484523436
11__1,Team 11,Sewing,Overtime,2841.6000000000004,3420.0000000000027,min,0.7840930405108284,0.7661642963556146,0.8017986610819936,0.755391522752344,0.8101285348254673
11__1,Team 11,Sewing,Overtime,3155.2000000000003,3420.0000000000027,min,0.7835509716274243,0.765526930962998,0.8012974259050683,0.755107650292653,0.8096249739962111
11__1,Team 11,Sewing,Overtime,3420.0000000000027,3420.0000000000027,min,0.7831328707151564,0.7650352357722119,0.8010314998656155,0.7548561776950128,0.8092413654267595
11__1,Team 11,Sewing,Overtime,3468.8,3420.0000000000027,min,0.783059292896404,0.7649672525462354,0.8009943331288979,0.754792826301743,0.8091738613695807
11__1,Team 11,Sewing,Overtime,3782.4,3420.0000000000027,min,0.7826093548110159,0.7644482203332448,0.8007008921857758,0.7541210973484251,0.8087610894223339
11__1,Team 11,Sewing,Overtime,4096.0,3420.0000000000027,min,0.7821945653666198,0.7640889105727338,0.8003832212400804,0.7535035480449312,0.8084559841198139
11__1,Team 11,Sewing,Overtime,4409.6,3420.0000000000027,min,0.7818097844124905,0.7635725678157177,0.8000710908293752,0.7530167455201588,0.8083654963633996
11__1,Team 11,Sewing,Overtime,4723.200000000001,3420.0000000000027,min,0.7814509258026224,0.7630218768231634,0.7997307474592855,0.7524660363344969,0.808281187030445
11__1,Team 11,Sewing,Overtime,5036.8,3420.0000000000027,min,0.7811146872216012,0.7626087505845244,0.7993888779211044,0.7519508371856333,0.8081521903078647
11__1,Team 11,Sewing,Overtime,5350.400000000001,3420.0000000000027,min,0.7807983614489634,0.762217100693458,0.7992559408118901,0.7514945937345272,0.8078069785166718
